video_path,text
videos/sample_036.mp4,"The video begins with a close-up shot of a pizza baking inside a traditional wood-fired oven. The flames in the background create a warm and rustic ambiance, highlighting the golden-brown crust topped with tomato sauce and cheese. The text 'In The Kitchen' is displayed prominently in the lower left corner, along with the names 'John Ganley and Chef Alfredo Rodriguez of Cosimo's' and the website 'DineOriginal.com'. The logo for 'The Originals' with the tagline 'Fresh Local Flavor' and the locations 'Sarasota - Manatee' is also visible in the upper right corner. This branding and context remain consistent throughout the video. The scene transitions to a close-up of the finished pizza on a white plate, with a hand sprinkling grated cheese on top. Fresh green herbs, likely basil, are then added, enhancing the pizza's color and freshness. The video continues with a close-up shot of the fully garnished pizza, maintaining the same text and logos. A hand drizzles olive oil over the pizza, giving it a glossy finish. The video wraps up with a final shot of the pizza, now with a slight sheen from the olive oil, ready to be served. The consistent text and logos throughout the video emphasize the branding and context of this cooking segment."
videos/sample_037.mp4,"The video begins with a person preparing ingredients on a kitchen counter, handling a cutting board with chopped garlic and pieces of meat. A large stainless steel pot is on the stove, and a black frying pan is in the foreground. The person pours olive oil from a green bottle into the frying pan and then holds a wooden spatula and the cutting board, explaining the ingredients. They scrape the chopped meat into the frying pan with the spatula and continue to explain the cooking process.

The scene transitions to the person standing in the kitchen, wearing a floral-patterned blouse, next to a stove with a large stainless steel pot. The background includes white cabinets, a red stand mixer, and a white mug with the YouTube logo. The video then shows a close-up of the black frying pan on the stove, where pieces of meat are being stirred with a wooden spatula. The meat sizzles in the pan as the person continues to stir and explain the process.

The video continues with the person, still in the floral-patterned blouse, standing next to the stove and stirring ingredients in the pot with a wooden spatula. The background remains consistent with white cabinets, a red stand mixer, and a white mug with the YouTube logo. The text 'Dishin' With Di' appears in the bottom left corner of the screen. The person continues to stir the ingredients and explain the cooking process, wrapping up the video."
videos/sample_038.mp4,"The video begins with a person standing in a kitchen, facing a stove with white tiled walls and a gas stove. The person, dressed in a grey shirt, is seen cooking sausages in a stainless steel pan on a lit burner. Using tongs, they carefully place and adjust the sausages in the pan, which are being fried in oil. The scene transitions to a close-up of the person, who has long brown hair, standing near the stove and a black range hood. They appear to be talking and gesturing with their hands. The focus shifts back to the pan where the sausages are frying, with the person using tongs to ensure they cook evenly. The video continues with the person adjusting the sausages in the pan, and then transitions back to a close-up of the person talking and gesturing in the kitchen. The background consistently shows the white tiled walls and the black range hood. The video wraps up with the person continuing to talk and gesture, while the camera occasionally shifts back to the pan of sausages on the stove, ensuring they are cooked to perfection."
videos/sample_039.mp4,"The video begins with a person washing potatoes under running water in a kitchen sink. The sink area features a blue countertop, a silver faucet, and various kitchen items such as a green teapot and a sponge. The scene transitions to the person peeling the potatoes on a wooden cutting board. The individual, dressed in a gray shirt and wearing a watch, then cuts the peeled potatoes into smaller pieces. The cutting board remains on the same blue countertop, surrounded by other kitchen items like a pot lid and a pair of tongs. The video progresses to show the person placing the cut potatoes into a large pot on a stove. The stove has two burners on: one with a large pot of boiling water and the other with a frying pan containing sausages and onions. The background includes a fruit basket and other kitchen utensils, creating a bustling kitchen atmosphere."
videos/sample_040.mp4,"The video begins with a person holding a white dish filled with a creamy, mashed potato-like substance in a kitchen setting, with a cabinet and shelves visible in the background. The person then places the dish into an oven. As the video progresses, the dish is shown baking, with the top becoming golden brown and slightly crispy. The video wraps up with the person removing the now fully baked dish from the oven using a blue checkered oven mitt."
videos/sample_041.mp4,"The video begins with a close-up view of a pot containing browned ground meat. A white powder, likely salt, is being sprinkled over the meat, followed by the addition of more seasonings, including a green herb, possibly dried parsley or thyme, and a red powder, likely paprika or chili powder. A dollop of a red sauce, possibly tomato paste or ketchup, is then added to the mixture. The pot's interior shows signs of previous cooking, with browned and slightly burnt residue on the sides. The scene develops as a white substance, possibly minced garlic, is added on top of the red sauce. A wooden spoon is used to mix the ingredients together, incorporating the seasonings and sauce into the meat. The mixture is stirred thoroughly, with the red sauce and garlic being evenly distributed throughout the browned meat. The meat mixture appears well-blended and evenly seasoned, with the pot's interior still showing signs of previous cooking. The video wraps up with the wooden spoon continuing to stir the well-blended and evenly seasoned browned ground meat mixture. The meat appears to be cooking evenly, with a consistent brown color and a slightly crumbly texture. The pot's interior still shows signs of previous cooking, with browned and slightly burnt residue on the sides. The meat mixture looks well-cooked and ready for the next step in the recipe."
videos/sample_042.mp4,"The video begins with a close-up of a pot on a stove, where a mixture of ground meat, tomatoes, and other ingredients is being stirred with a wooden spoon and a metal spoon. The mixture appears to be a stew or sauce, with visible chunks of tomatoes and meat in a liquid base. The scene then transitions to a wider shot of a modern kitchen, where two individuals are standing side by side. The person on the left is wearing a gray sweater, while the person on the right is wearing a black shirt with a floral pattern and a necklace. They appear to be engaged in a conversation or explaining something related to the cooking process. The video continues with a close-up of the same two individuals in the modern kitchen, still engaged in conversation. The focus then shifts to a hand with blue nail polish picking up a package of rosemary labeled 'Sainsbury's' from a countertop, which also has a bottle of olive oil, a pepper grinder, and some vegetables. The hand then holds a bunch of rosemary, and the final frame shows the rosemary being added to the pot of stew or sauce, which is being stirred with a wooden spoon. The mixture in the pot appears to be a continuation of the cooking process from earlier, with visible chunks of meat and tomatoes in a liquid base."
videos/sample_043.mp4,"The video begins with a close-up of shredded cabbage in a glass bowl, indicating the preparation of ingredients for a dish. The scene transitions to a measuring cup pouring a stream of light yellow oil into a large, dark purple frying pan. The oil gradually fills the pan, creating a smooth, reflective surface. The background features a blurred kitchen setting with various objects, including a green plant. The focus is on the process of adding oil to the pan, likely as a step in cooking the shredded cabbage or another ingredient."
videos/sample_044.mp4,"The video begins with a close-up view of peeled and cut yellow potatoes. The scene transitions to show the potatoes placed in a pot with a white liquid, likely milk or cream. The next few frames maintain this view, showing the potatoes in the pot from a slightly different angle. The camera then zooms in on the potatoes, providing a closer look at their texture and the liquid they are in. The potatoes are shown boiling in the liquid, with bubbles forming around them, indicating that they are being cooked. The video continues to show the potatoes boiling in the white liquid, with bubbles forming around them. The scene then transitions to a close-up of a spoon holding a small amount of a brown substance, possibly a seasoning or ingredient, over a pot. The background is blurred, emphasizing the spoon and its contents."
videos/sample_045.mp4,"The video begins with an empty, clear plastic blender cup placed on a wooden countertop, set against a light-colored, vertical panel wall. Green leafy vegetables are added to the blender cup, followed by more green vegetables and a small amount of a white substance, possibly garlic or butter. A person then holds the blender cup, now filled with the ingredients, and attaches the blade assembly to the top. The assembled blender cup is placed onto a silver and black Magic Bullet blender base. A close-up shows the blender cup with the ingredients inside, ready to be blended. The scene transitions to a close-up of the blender cup attached to the Magic Bullet blender base, blending the green leafy vegetables and white substance. A hand holds the blender cup in place as the contents are mixed, gradually becoming more finely chopped and blended. The background remains the same with a light-colored, vertical panel wall. The blending process continues, with the green mixture becoming smoother and more uniform in texture. The hand keeps the blender cup steady throughout the blending process. The video wraps up with the mixture inside the blender cup appearing well-blended and consistent in texture."
videos/sample_046.mp4,"The video showcases a cooking process, beginning with a close-up of a frying pan containing partially cooked, caramelized onions. The pan has a dark, slightly greasy surface with bits of onions scattered around. A hand holding a small plate with thinly sliced potatoes appears, and the slices are added to the pan. The potatoes are light yellow with some having a reddish-brown skin. The potatoes are spread out in the pan, and the onions are pushed to one side. As the cooking continues, the potatoes start to turn slightly golden brown. The video wraps up with the potatoes and onions cooking together in the pan, with the onions becoming more caramelized and the potatoes developing a crispy texture. The text 'FoodSlinger.TV' is visible at the bottom of the frames, indicating the source of the video."
videos/sample_047.mp4,"The video features a chef in a professional outdoor kitchen setting, standing behind a black-covered table adorned with various ingredients and cooking utensils. The background showcases a vibrant display of fruits and vegetables arranged on shelves, adding to the fresh and lively atmosphere. The chef, dressed in a white chef's coat and gloves, is seen diligently preparing food using a portable stove. A close-up shot captures the chef using tongs to place a piece of golden brown cooked food onto a white plate with precision and care. The chef then places the plate on the table and continues with the cooking process, demonstrating skill and attention to detail in a well-organized and professional environment."
videos/sample_048.mp4,"The video begins with a close-up of a person rolling out dough on a dark, flour-dusted countertop using a wooden rolling pin. The dough is rolled into a large, thin, circular shape. A metal circular cutter is then used to cut out smaller circles from the rolled dough. The person methodically presses the cutter into the dough, creating multiple evenly spaced circular shapes. The person then removes the excess dough, leaving behind the neatly cut circles. The logo 'Vah Reh Vah' is visible in the bottom right corner throughout the clip. The scene transitions to a close-up of the same dark, flour-dusted countertop, where the neatly cut circles of dough are arranged. The excess dough is still partially attached to some of the circles. A metal circular cutter is visible on the left side of the frame, and a wooden rolling pin is on the right. The person’s hands are seen removing the excess dough from around the circles, carefully peeling it away and lifting it off the countertop. The person continues to remove the excess dough, revealing more of the neatly cut circles. The logo 'Vah Reh Vah' remains visible in the bottom right corner throughout the clip. The video wraps up with the person holding the excess dough in their hand, having cleared the circles from the surrounding dough."
videos/sample_049.mp4,"The video takes place in a modern kitchen setting, featuring a person wearing a black chef's coat who is preparing a dish. The kitchen is equipped with grey cabinets, a microwave, and various kitchen appliances. On the counter, there are several ingredients including a bottle of wine, a container of garlic powder, a can of Hungarian paprika, and a measuring cup with a dark liquid. The person is seen holding a large container of red pepper flakes and adding them to a pot on the stove. The pot contains a mixture of diced meat, green bell peppers, and onions. After adding the red pepper flakes, the person places the container back on the counter and picks up the container of garlic powder, showing it to the camera. The person then proceeds to add the garlic powder to the pot, ensuring an even distribution of the seasoning. After adding the garlic powder, the person places the container back on the counter, completing the seasoning process for the dish."
videos/sample_050.mp4,"The video begins with a close-up shot of a white container holding a small pile of brown, ground spices. The scene transitions to a close-up of a large, slightly stained metal pan with a brownish residue. A hand pours a small pile of light brown seeds, possibly cumin, into the center of the pan. Next, a hand adds a pile of bright red powder, likely paprika or chili powder, next to the cumin seeds. The pan now contains two distinct piles of spices, one red and one light brown, on its slightly stained surface. The scene continues with a close-up shot of the same slightly stained metal pan. In the center of the pan, there are now three distinct piles of spices: a bright red powder (likely paprika or chili powder), a light brown seed (possibly cumin), and a new addition of a white or light-colored powder. A hand sprinkles additional bright red powder onto the existing piles, enhancing the red color. The video wraps up with a close-up of the pan, showing the three distinct piles of spices, with the red powder now more prominent."
videos/sample_051.mp4,"The video showcases a cooking process in a modern kitchen. It begins with a person opening a stainless steel oven and carefully removing a large, black, cast-iron pot with a lid using a cloth. The oven features various knobs and dials on its control panel, indicating a sophisticated appliance. The person then places the pot on the stovetop, which is part of the same stainless steel appliance. The kitchen is sleek and contemporary, with a stainless steel backsplash and countertop. Various cooking ingredients and utensils are neatly arranged on the counter, including a bottle of wine, a can of chopped tomatoes, a cutting board with chopped vegetables, and a bowl filled with herbs. The video concludes with the person positioning the pot on the stovetop, ready to proceed with the next step in their culinary endeavor."
videos/sample_052.mp4,"The video begins with a close-up of a red pot on a stove, where chopped green vegetables, likely celery and onions, are being sautéed. A person wearing a striped shirt is seen holding a stainless steel bowl filled with white beans. They stir the vegetables in the pot with a wooden spoon before pouring the white beans from the bowl into the pot, ensuring all the beans are transferred. The text 'GIANNI.TV' is visible in the bottom right corner throughout, indicating the source or creator of the video. The video develops as the person continues to stir the mixture of white beans, celery, and onions in the pot with a wooden spoon, ensuring the contents are well mixed. The background shows a stove with a control panel, and the text 'GIANNI.TV' remains visible in the bottom right corner, reinforcing the source or creator of the video."
videos/sample_053.mp4,"The video features a woman in a kitchen setting, preparing a dish. She is wearing a white blouse with black polka dots and ruffled sleeves, accessorized with a red necklace and a black belt. The kitchen counter is cluttered with various items, including a red kettle, a bottle of olive oil, a container of chia seeds, and other kitchen utensils. The woman is seen holding a lemon and appears to be squeezing it over a blue bowl containing a salad. The background includes white cabinets, a painting with citrus fruit designs, and a dining area with chairs. The text 'Perez TV' is displayed in pink at the bottom right corner of the screen."
videos/sample_054.mp4,"The video begins with a close-up of a kitchen counter where various ingredients are laid out, including green onions, a red tomato, and a yellow lemon on a wooden cutting board. A metal bowl containing chopped green onions is also visible, along with a pie crust in a glass dish, a bottle of olive oil, a blue container of salt, and a white paper towel holder. A person wearing a black watch on their left wrist starts chopping the green onions on the cutting board, finely dicing them. The scene then zooms out to show the entire kitchen counter, revealing all the previously seen ingredients. The person transfers the chopped green onions from the cutting board into the metal bowl using the knife, ensuring all pieces are collected. The focus then shifts to the person holding a red tomato in their left hand and a knife in their right hand. The person places the tomato on the wooden cutting board and begins to slice it into smaller pieces, maintaining a focus on the detailed texture of the tomato as it is being cut. The video wraps up with the person continuing to slice the tomato on the cutting board, with the metal bowl of chopped green onions nearby."
videos/sample_055.mp4,"The video begins with a close-up of a hand holding a clear Pyrex measuring cup with blue markings. A lemon and a lemon juicer are visible on the left, and a knife with chopped herbs is on the right. The hand pours a dry ingredient, possibly bulgur wheat, into the measuring cup. The scene transitions to a wider view of a kitchen, where a person in a brown shirt and blue jeans is standing behind a counter filled with various ingredients, including tomatoes, cucumbers, red onions, olive oil, and a bowl of chopped herbs. The person picks up a smaller measuring cup and places it next to the larger one, then reaches for a clear container of water and begins pouring it into the measuring cup with the dry ingredient. The camera zooms in to show the water level rising to the 500 ml mark, soaking the dry ingredient. The scene then shows a close-up of the measuring cup, displaying the soaked ingredient and the water level at 500 ml.

The video continues with a close-up of the clear Pyrex measuring cup, now showing the soaked bulgur wheat with the water level at 500 ml. The camera transitions to a wider view of the kitchen, where the person in a brown shirt and blue jeans is still standing behind the counter filled with various ingredients. The person picks up the measuring cup with the soaked bulgur wheat and begins to stir it. They then lift the measuring cup and move it towards the bowl of chopped herbs. The video concludes with the person holding the measuring cup above the bowl, preparing to add the soaked bulgur wheat to the mixture."
videos/sample_056.mp4,"The video features a person in a turquoise top and white apron preparing a dish in a kitchen. They start by placing chickpeas and green leafy vegetables into a food processor. As they turn on the food processor, the ingredients blend together, forming a greenish paste. The person then adds some liquid, likely olive oil from a green bottle, into the mixture. The blending continues until the mixture becomes smoother. The kitchen setting in the background includes a countertop, a stove with red pots, and a cutting board with various vegetables such as tomatoes, red bell peppers, and carrots, indicating a vibrant and well-equipped cooking environment."
videos/sample_057.mp4,"The video begins with a clear glass bowl filled with dried chickpeas placed on a light wooden surface. In the background, a glass measuring cup filled with water is visible. The number '2' is displayed in the top right corner of the frame, indicating the second step in a sequence. Water is then poured from the measuring cup into the bowl of chickpeas. The text 'pour in water to cover' appears at the bottom of the frame, instructing the viewer to add enough water to cover the chickpeas. As the water continues to pour, the text changes to 'and 2cm more,' indicating that the water should cover the chickpeas by an additional 2 centimeters. The water level rises above the chickpeas, and the text 'leave to soak overnight' appears at the bottom, instructing the viewer to let the chickpeas soak in the water overnight."
videos/sample_058.mp4,"The video features a woman in a kitchen, dressed in a green top, preparing food at a counter equipped with various kitchen utensils and appliances. The kitchen is characterized by light wooden cabinets and a black countertop, with a plant visible in the background. The woman is seen adding green and white ingredients to a large metal mixing bowl and stirring them with a blue spatula. The video captures her in the process of mixing and adding ingredients, with close-up shots highlighting the bowl and the mixture being stirred. The focus then shifts to a close-up of her hands as she continues to mix the thick, textured green and white substance in the bowl. The woman's green top and the light wooden cabinets are faintly visible in the background, emphasizing the motion of her stirring as the mixture becomes more blended."
videos/sample_059.mp4,"The video begins with a close-up of a person wearing a black shirt and a wristwatch, carefully pouring a mixture of green vegetables from a glass bowl into a food processor. The scene transitions to a wider shot, revealing two individuals in a kitchen with wooden cabinets, a built-in oven, and various kitchen utensils. The person in the black shirt operates the food processor while another person in a striped tank top stands beside them, observing. Text appears on the screen, stating 'Make sure to scrape the sides of the processor during mixing process,' emphasizing the importance of thorough mixing. The video wraps up with a close-up of the food processor in action, blending the green mixture inside."
videos/sample_060.mp4,"The video begins with a person in a white shirt standing in a modern kitchen, which features a gas stove, a sink, and a window offering a view of greenery outside. On the kitchen counter, various ingredients are laid out, including a packet of Kung Pao pasta sauce, a bowl of raw chicken pieces, a bundle of noodles, and some chopped green vegetables. The person picks up the packet of Kung Pao pasta sauce and pours the dark red, thick sauce over the raw chicken pieces in a glass bowl. After placing the empty packet next to the bowl, they start mixing the chicken and sauce together with a spoon, ensuring the chicken is well-coated. The video then transitions to a close-up of the person continuing to mix the chicken and sauce in the glass bowl. The focus is on the hand movements and the texture of the sauce and chicken, with the modern kitchen setting slightly blurred in the background. The video wraps up with the person still mixing the chicken and sauce, preparing it for cooking."
videos/sample_061.mp4,"The video showcases a detailed process of preparing a food item on a white cutting board with green edges. A person begins by placing a mixture of finely chopped vegetables and possibly meat onto a square sheet of dough. The mixture includes ingredients like carrots, peas, and ground meat. The person then skillfully folds the dough over the filling, starting from one corner and rolling it tightly. They carefully tuck in the sides of the dough to ensure the filling is securely wrapped. In the background, a glass bowl containing more of the filling mixture and a small glass bowl with a clear liquid, possibly oil or water, are visible. Additionally, a large white plate is present on the left side of the cutting board. The person continues to roll the dough until the filling is completely enclosed, resulting in a neat, cylindrical shape."
videos/sample_062.mp4,"The video begins with a person wearing a brown knitted sweater holding a clear glass plate filled with various chopped ingredients, including Asian pear, onion, garlic, and ginger. The text '1 Cup Asian Pear, 1/2 Cup Onion' (indicating the quantities of the ingredients) appears at the bottom of the screen. The person points to the different ingredients on the plate, and the text changes to '1/4 Cup Garlic, 1/2 Tbsp Fresh Ginger' (providing further details on the quantities). A child in a green shirt briefly appears in the background, adding a touch of everyday life to the scene. The person then transitions to adding the chopped ingredients into a blender, carefully placing each one inside. The scene develops as the person continues to add the remaining chopped ingredients into the blender, places the lid on, and secures it. The person starts the blender, and the ingredients begin to mix and blend together. The mixture inside the blender gradually becomes smoother as the blending continues. The video wraps up with the person turning off the blender, revealing a well-blended, smooth mixture inside, ready for the next step in the recipe."
videos/sample_063.mp4,"The video features a detailed process of monitoring and regulating the temperature of oil in a large stainless steel pot on a stove. It begins with a close-up of the pot filled with golden oil, where a person wearing a white apron is seen inserting a metal thermometer into the oil. The thermometer's dial, marked with both Celsius and Fahrenheit scales, shows a temperature reading of around 150°F (65°C). The thermometer is then placed securely in the oil, with the temperature remaining consistent. The focus shifts to the person's hand adjusting the stove's control knobs, likely to regulate the heat. The video emphasizes the importance of maintaining the correct temperature by returning to a close-up of the thermometer in the oil. Throughout the video, the logo 'Lobo' is visible in the top right corner, indicating the brand or context of the video."
